1.0000000	40.4402924	39.5164719
2.0000000	40.4402924	39.5164719
3.0000000	40.4402924	39.5164719
4.0000000	40.4402924	39.5164719
5.0000000	40.4402924	39.5164719
6.0000000	40.4402924	39.5164719
7.0000000	40.4402924	39.5164719
8.0000000	40.4402924	39.5164719
9.0000000	40.4402885	39.5164719
10.0000000	40.4402885	39.5164719
11.0000000	40.4402885	39.5164871
12.0000000	40.4402885	39.5164871
13.0000000	40.4402885	39.5165024
14.0000000	40.4402885	39.5165024
15.0000000	40.4402885	39.5165215
16.0000000	40.4402885	39.5165215
17.0000000	40.4402885	39.5165367
18.0000000	40.4402885	39.5165367
19.0000000	40.4402885	39.5165520
20.0000000	40.4402885	39.5165520
21.0000000	40.4402924	39.5165672
22.0000000	40.4402924	39.5165672
23.0000000	40.4402962	39.5165825
24.0000000	40.4402962	39.5165825
25.0000000	40.4402962	39.5166016
26.0000000	40.4402962	39.5166016
27.0000000	40.4403000	39.5166130
28.0000000	40.4403000	39.5166130
29.0000000	40.4403038	39.5166283
30.0000000	40.4403038	39.5166283
31.0000000	40.4403038	39.5166435
32.0000000	40.4403038	39.5166435
33.0000000	40.4403038	39.5166588
34.0000000	40.4403038	39.5166588
35.0000000	40.4403038	39.5166779
36.0000000	40.4403038	39.5166779
37.0000000	40.4403038	39.5166893
38.0000000	40.4403038	39.5166893
39.0000000	40.4403038	39.5167046
40.0000000	40.4403038	39.5167046
41.0000000	40.4403038	39.5167198
42.0000000	40.4403038	39.5167198
43.0000000	40.4403076	39.5167351
44.0000000	40.4403076	39.5167351
45.0000000	40.4403076	39.5167465
46.0000000	40.4403076	39.5167465
47.0000000	40.4403038	39.5167618
48.0000000	40.4403038	39.5167618
49.0000000	40.4403076	39.5167770
50.0000000	40.4403076	39.5167770
51.0000000	40.4403076	39.5167923
52.0000000	40.4403076	39.5167923
53.0000000	40.4403076	39.5168037
54.0000000	40.4403076	39.5168037
55.0000000	40.4403076	39.5168152
56.0000000	40.4403076	39.5168152
57.0000000	40.4403076	39.5168266
58.0000000	40.4403076	39.5168266
59.0000000	40.4403114	39.5168343
60.0000000	40.4403114	39.5168343
61.0000000	40.4403191	39.5168419
62.0000000	40.4403191	39.5168419
63.0000000	40.4403305	39.5168419
64.0000000	40.4403305	39.5168419
65.0000000	40.4403458	39.5168419
66.0000000	40.4403458	39.5168419
67.0000000	40.4403534	39.5168343
68.0000000	40.4403534	39.5168343
69.0000000	40.4403572	39.5168266
70.0000000	40.4403572	39.5168266
71.0000000	40.4403610	39.5168114
72.0000000	40.4403610	39.5168114
73.0000000	40.4403572	39.5167999
74.0000000	40.4403572	39.5167999
75.0000000	40.4403572	39.5167847
76.0000000	40.4403572	39.5167847
77.0000000	40.4403572	39.5167694
78.0000000	40.4403572	39.5167694
79.0000000	40.4403572	39.5167503
80.0000000	40.4403572	39.5167503
81.0000000	40.4403572	39.5167351
82.0000000	40.4403572	39.5167351
83.0000000	40.4403572	39.5167236
84.0000000	40.4403572	39.5167236
85.0000000	40.4403572	39.5167084
86.0000000	40.4403572	39.5167084
87.0000000	40.4403572	39.5166931
88.0000000	40.4403572	39.5166931
89.0000000	40.4403572	39.5166817
90.0000000	40.4403572	39.5166817
91.0000000	40.4403572	39.5166626
92.0000000	40.4403572	39.5166626
93.0000000	40.4403572	39.5166473
94.0000000	40.4403572	39.5166473
95.0000000	40.4403572	39.5166359
96.0000000	40.4403572	39.5166359
97.0000000	40.4403534	39.5166245
98.0000000	40.4403534	39.5166245
99.0000000	40.4403496	39.5166130
100.0000000	40.4403496	39.5166130
101.0000000	40.4403343	39.5166130
102.0000000	40.4403343	39.5166130
103.0000000	40.4403229	39.5166130
104.0000000	40.4403229	39.5166130
105.0000000	40.4403114	39.5166130
106.0000000	40.4403114	39.5166130
107.0000000	40.4403038	39.5166168
108.0000000	40.4403038	39.5166168
109.0000000	40.4403038	39.5166283
110.0000000	40.4403038	39.5166283
111.0000000	40.4403038	39.5166397
112.0000000	40.4403038	39.5166397
113.0000000	40.4403038	39.5166550
114.0000000	40.4403038	39.5166550
115.0000000	40.4403000	39.5166664
116.0000000	40.4403000	39.5166664
117.0000000	40.4403000	39.5166855
118.0000000	40.4403000	39.5166855
119.0000000	40.4403038	39.5166969
120.0000000	40.4403038	39.5166969
121.0000000	40.4403038	39.5167122
122.0000000	40.4403038	39.5167122
123.0000000	40.4403038	39.5167274
124.0000000	40.4403038	39.5167274
125.0000000	40.4403000	39.5167427
126.0000000	40.4403000	39.5167427
127.0000000	40.4403000	39.5167542
128.0000000	40.4403000	39.5167542
129.0000000	40.4403038	39.5167732
130.0000000	40.4403038	39.5167732
131.0000000	40.4403038	39.5167885
132.0000000	40.4403038	39.5167885
133.0000000	40.4403038	39.5167999
134.0000000	40.4403038	39.5167999
135.0000000	40.4403038	39.5168152
136.0000000	40.4403038	39.5168304
137.0000000	40.4403038	39.5168495
138.0000000	40.4403038	39.5168495
139.0000000	40.4403038	39.5168610
140.0000000	40.4403038	39.5168610
142.0000000	40.4403038	39.5168915
143.0000000	40.4403038	39.5169067
144.0000000	40.4403038	39.5169067
145.0000000	40.4403038	39.5169182
146.0000000	40.4403038	39.5169182
147.0000000	40.4403038	39.5169373
148.0000000	40.4403038	39.5169373
149.0000000	40.4403038	39.5169487
150.0000000	40.4403038	39.5169487
151.0000000	40.4403114	39.5169525
152.0000000	40.4403114	39.5169525
153.0000000	40.4403229	39.5169525
154.0000000	40.4403229	39.5169525
155.0000000	40.4403343	39.5169525
156.0000000	40.4403343	39.5169525
157.0000000	40.4403496	39.5169525
158.0000000	40.4403496	39.5169525
159.0000000	40.4403610	39.5169525
160.0000000	40.4403610	39.5169525
161.0000000	40.4403725	39.5169525
162.0000000	40.4403725	39.5169525
163.0000000	40.4403839	39.5169525
164.0000000	40.4403839	39.5169525
165.0000000	40.4403915	39.5169525
166.0000000	40.4403915	39.5169525
167.0000000	40.4404030	39.5169525
168.0000000	40.4404030	39.5169525
169.0000000	40.4404144	39.5169525
170.0000000	40.4404144	39.5169525
171.0000000	40.4404297	39.5169525
172.0000000	40.4404297	39.5169525
173.0000000	40.4404373	39.5169525
174.0000000	40.4404373	39.5169525
175.0000000	40.4404488	39.5169525
176.0000000	40.4404488	39.5169525
177.0000000	40.4404526	39.5169487
178.0000000	40.4404526	39.5169487
179.0000000	40.4404564	39.5169334
180.0000000	40.4404564	39.5169334
181.0000000	40.4404564	39.5169182
182.0000000	40.4404564	39.5169182
183.0000000	40.4404564	39.5169029
184.0000000	40.4404564	39.5169029
185.0000000	40.4404564	39.5168915
186.0000000	40.4404564	39.5168915
187.0000000	40.4404564	39.5168762
188.0000000	40.4404564	39.5168762
189.0000000	40.4404564	39.5168648
190.0000000	40.4404564	39.5168648
191.0000000	40.4404564	39.5168495
192.0000000	40.4404564	39.5168495
193.0000000	40.4404564	39.5168304
194.0000000	40.4404564	39.5168304
195.0000000	40.4404564	39.5168190
196.0000000	40.4404564	39.5168190
197.0000000	40.4404564	39.5168037
198.0000000	40.4404564	39.5168037
199.0000000	40.4404564	39.5167923
200.0000000	40.4404564	39.5167923
201.0000000	40.4404678	39.5167847
202.0000000	40.4404678	39.5167847
203.0000000	40.4404755	39.5167694
204.0000000	40.4404755	39.5167694
205.0000000	40.4404793	39.5167542
206.0000000	40.4404793	39.5167542
